# posição x = 0.50 m;;
tempo [s];Z [m];w [m/s]
22.968;0.32666;-0.028127104
23.001;0.326975;0.018311448
23.034;0.329723;0.019104377
23.067;0.329215;-0.010362795
23.1;0.3289;-0.036646465
23.133;0.325609;-0.0290867
23.166;0.325854;0.010405724
23.199;0.3275;0.020009259
23.232;0.327727;0.013065657
23.265;0.328077;0.00739899
23.298;0.32841;-0.002161616
23.331;0.32827;-0.016191077
23.364;0.326187;-0.000691919
23.397;0.327815;0.021377104
23.43;0.329285;0.002488215
23.463;0.328725;-0.028701178
23.496;0.324559;0.007855219
23.529;0.32792;0.075513468
23.562;0.334309;0.021228956
23.595;0.32932;-0.038503367
23.628;0.32946;-0.038558081
23.661;0.326642;-0.026974747
23.694;0.326292;0.018864478
23.727;0.330266;0.003106902
23.76;0.327937;-0.045044613
23.793;0.323684;-0.005240741
23.826;0.32722;0.043954545
23.859;0.329583;0.017462121
23.892;0.328568;-0.019522727
23.925;0.3275;-0.036483165
23.958;0.325102;-0.019994949
23.991;0.325592;0.013540404
24.024;0.327045;0.020715488
24.057;0.32757;0.01039899
24.09;0.326957;0.016252525
24.123;0.328743;0.017843434
24.156;0.328795;0.002489057
24.189;0.329093;-0.017138047
24.222;0.327132;-0.02122138
24.255;0.326852;-0.002005051
24.288;0.327237;0.011389731
24.321;0.328375;0.006113636
24.354;0.327622;-0.000944444
24.387;0.327447;0.013351852
24.42;0.329145;0.011706229
24.453;0.328358;0.004144781
24.486;0.329443;-0.003965488
24.519;0.32862;-0.022026094
24.552;0.326345;0.001121212
24.585;0.328778;0.019648148
24.618;0.3296;-0.003543771
24.651;0.327797;-0.011361111
24.684;0.325959;0.046228114
24.717;0.334397;0.015253367
24.75;0.32876;-0.059543771
24.783;0.326817;-0.040885522
24.816;0.325452;-0.001632997
24.849;0.3268;0.038790404
24.882;0.32995;0.023982323
24.915;0.32904;-0.011963805
24.948;0.327692;-0.012710438
24.981;0.328428;-0.013170034
25.014;0.326677;-0.006398148
25.047;0.327027;0.023752525
25.08;0.329478;0.022026936
25.113;0.32869;0.010854377
25.146;0.329915;0.00484596
25.179;0.329915;-0.021431818
25.212;0.326975;-0.009157407
25.245;0.329268;0.004334175
25.278;0.328743;-0.015531145
25.311;0.32715;-0.00790404
25.344;0.327447;0.016689394
25.377;0.32911;0.019967172
25.41;0.329723;-0.003784512
25.443;0.328515;-0.020478956
25.476;0.327885;-0.022170875
25.509;0.326695;-0.011903199
25.542;0.326905;0.003872896
25.575;0.327605;0.003988215
25.608;0.327132;0.004330808
25.641;0.327185;0.019021044
25.674;0.32911;0.015321549
25.707;0.329005;-0.007776094
25.74;0.3275;-0.00454798
25.773;0.328323;0.009781145
25.806;0.32897;0.002868687
25.839;0.32834;-0.002845118
25.872;0.329495;-0.024058081
25.905;0.326275;-0.030205387
25.938;0.325539;0.013920875
25.971;0.32862;0.021750842
26.004;0.32785;0.005367003
26.037;0.328708;-0.004760101
26.07;0.327237;-0.006350168
26.103;0.326765;0.029456229
26.136;0.330966;0.018530303
26.169;0.329215;-0.022888889
26.202;0.327762;-0.023487374
26.235;0.327097;-0.006494108
26.268;0.327885;0.002241582
26.301;0.327167;0.012394781
26.334;0.328288;0.029822391
26.367;0.32967;0.031443603
26.4;0.331141;0.010880471
26.433;0.330231;-0.005111111
26.466;0.330371;-0.009655724
26.499;0.328795;0.005816498
26.532;0.331771;-0.003402357
26.565;0.329233;-0.029204545
26.598;0.328445;-0.019657407
26.631;0.328025;-0.010049663
26.664;0.32792;-0.002022727
26.697;0.327867;0.003813973
26.73;0.328655;-0.002622054
26.763;0.327622;-0.007820707
26.796;0.32757;0.001462963
26.829;0.328165;-0.001176768
26.862;0.3275;-0.000144781
26.895;0.328183;0.001498316
26.928;0.326204;0.031912458
26.961;0.331386;0.034747475
26.994;0.331351;-0.031900673
27.027;0.325697;-0.012543771
27.06;0.329915;0.020729798
27.093;0.330353;-0.022377104
27.126;0.327325;-0.038588384
27.159;0.326187;-0.014074074
27.192;0.326607;0.01153367
27.225;0.327272;0.02896633
27.258;0.3289;0.031487374
27.291;0.329565;0.022414141
27.324;0.330966;-0.003565657
27.357;0.32988;-0.042288721
27.39;0.326817;-0.042678451
27.423;0.32645;-0.023245791
27.456;0.325347;-0.003402357
27.489;0.32659;0.006821549
27.522;0.32645;-0.00171633
27.555;0.325679;0.007641414
27.588;0.327307;0.008137205
27.621;0.32673;-0.002723906
27.654;0.326292;0.004888047
27.687;0.327272;0.005348485
27.72;0.32757;-0.014322391
27.753;0.325819;-0.01965404
27.786;0.324892;0.01106734
27.819;0.326992;0.033638047
27.852;0.327885;0.03309596
27.885;0.328918;0.030409091
27.918;0.331298;-0.009712963
27.951;0.328585;-0.053793771
27.984;0.325522;-0.039328283
28.017;0.325539;-0.008210438
28.05;0.326099;-0.001350168
28.083;0.325207;0.008318182
28.116;0.326485;0.017343434
28.149;0.32708;0.008628788
28.182;0.327307;-0.006441919
28.215;0.325662;0.004330808
28.248;0.327587;0.023428451
28.281;0.32701;0.042287879
28.314;0.32932;0.07838468
28.347;0.336742;-0.001558081
28.38;0.328708;-0.068530303
28.413;0.327832;-0.023914141
28.446;0.328778;-0.011389731
28.479;0.327412;-0.00308165
28.512;0.32827;0.006720539
28.545;0.328305;0.00543771
28.578;0.3282;0.012893098
28.611;0.329513;0.008292088
28.644;0.329565;-0.015091751
28.677;0.327972;-0.022008418
28.71;0.326835;0.006295455
28.743;0.32834;0.034551347
28.776;0.330143;0.032622896
28.809;0.331946;-0.009472222
28.842;0.328918;-0.037117003
28.875;0.328025;-0.023757576
28.908;0.327552;-0.010788721
28.941;0.327307;0.003037879
28.974;0.32813;0.004041246
29.007;0.327955;-0.004549663
29.04;0.327535;-0.006951178
29.073;0.327045;0.002832492
29.106;0.328288;-0.001207071
29.139;0.326765;-0.000797138
29.172;0.328288;-0.002127946
29.205;0.326782;-0.006388047
29.238;0.327377;0.003945286
29.271;0.327097;0.012610269
29.304;0.327902;0.027183502
29.337;0.329775;0.016164983
29.37;0.329565;-0.013005892
29.403;0.32841;-0.031923401
29.436;0.327675;-0.051035354
29.469;0.324612;-0.049965488
29.502;0.322476;0.00111532
