# posição x = 0.217 m
tempo [s];Z [m];w [m/s]
22.77;0.364256;0.004371212
22.803;0.361372;0.023720539
22.836;0.365078;0.053744949
22.869;0.36894;-0.018434343
22.902;0.361687;-0.040483165
22.935;0.364309;-0.010665825
22.968;0.364064;-0.047713805
23.001;0.357999;0.002105219
23.034;0.363837;0.050611953
23.067;0.362596;0.062643939
23.1;0.37137;-0.005137205
23.133;0.361145;-0.050052189
23.166;0.36125;0.071121212
23.199;0.372716;0.027288721
23.232;0.365095;-0.067314815
23.265;0.361774;-0.009065657
23.298;0.367297;-0.010811448
23.331;0.361512;-0.012705387
23.364;0.364274;0.03222138
23.397;0.364693;0.045592593
23.43;0.368451;0.02847138
23.463;0.367962;-0.028941077
23.496;0.364518;-0.035677609
23.529;0.365183;-0.025893939
23.562;0.363819;-0.033635522
23.595;0.361215;0.001706229
23.628;0.364221;0.027381313
23.661;0.364606;0.011873737
23.694;0.364658;-0.001294613
23.727;0.364676;-0.016597643
23.76;0.363609;-0.024510943
23.793;0.360883;0.020118687
23.826;0.365113;0.063192761
23.859;0.368259;0.02320202
23.892;0.364274;0.0320867
23.925;0.37137;0.01566835
23.958;0.367263;-0.045436869
23.991;0.364553;-0.011878788
24.024;0.367944;-0.007547138
24.057;0.364623;-0.010588384
24.09;0.364274;0.046436869
24.123;0.370741;0.021829966
24.156;0.36915;-0.081614478
24.189;0.36104;-0.07719697
24.222;0.360743;0.013358586
24.255;0.365567;0.022478114
24.288;0.363749;-0.006975589
24.321;0.362071;0.02722138
24.354;0.365707;0.055792929
24.387;0.369325;-0.000561448
24.42;0.364186;-0.021983165
24.453;0.365252;0.021824074
24.486;0.367228;0.026942761
24.519;0.368049;0.011753367
24.552;0.368084;-0.012756734
24.585;0.364466;0.028553872
24.618;0.372803;0.003909091
24.651;0.365619;-0.043813131
24.684;0.365969;0.006316498
24.717;0.368661;-0.010845118
24.75;0.364955;-0.012614478
24.783;0.368136;-0.027338384
24.816;0.361494;-0.002394781
24.849;0.368783;0.005406566
24.882;0.364274;-0.044845118
24.915;0.362036;-0.000401515
24.948;0.364658;0.026555556
24.981;0.366091;0.005343434
25.014;0.365637;-0.038585859
25.047;0.359747;0.01037037
25.08;0.368678;0.009013468
25.113;0.361232;-0.015566498
25.146;0.364186;0.037373737
25.179;0.367787;-0.010518519
25.212;0.363452;-0.052526936
25.245;0.36083;-0.007369529
25.278;0.363994;0.014731481
25.311;0.362019;0.025955387
25.344;0.367857;-0.016700337
25.377;0.361372;-0.066943603
25.41;0.357894;0.020909091
25.443;0.365113;0.055962963
25.476;0.36485;0.009808923
25.509;0.362211;0.039122054
25.542;0.36922;0.021672559
25.575;0.365165;-0.0268367
25.608;0.364885;-0.015828283
25.641;0.364169;-0.0030867
25.674;0.366109;-0.021999158
25.707;0.361704;-0.007712963
25.74;0.36492;0.026632155
25.773;0.36111;0.113395623
25.806;0.3756;0.111038721
25.839;0.372681;-0.00653367
25.872;0.371772;-0.044566498
25.905;0.368923;-0.057867845
25.938;0.368171;-0.058849327
25.971;0.364274;-0.040121212
26.004;0.364483;0.004751684
26.037;0.366476;0.000549663
26.07;0.364641;-0.005588384
26.103;0.36534;0.002546296
26.136;0.364204;0.024792088
26.169;0.368696;0.00456229
26.202;0.364781;-0.027190236
26.235;0.365305;-0.022130471
26.268;0.364973;-0.050319024
26.301;0.36125;-0.052587542
26.334;0.358523;0.017944444
26.367;0.364186;0.042546296
26.4;0.363714;0.003707071
26.433;0.363976;-0.029374579
26.466;0.360621;-0.03206734
26.499;0.36125;-0.012095118
26.532;0.360271;0.000352694
26.565;0.360953;0.016887205
26.598;0.361564;0.023585017
26.631;0.364239;-0.012590067
26.664;0.360079;-0.029266835
26.697;0.360271;0.004392256
26.73;0.360725;0.032481481
26.763;0.364413;0.008448653
26.796;0.360446;-0.001293771
26.829;0.364448;-0.00968266
26.862;0.360096;-0.020462121
26.895;0.360306;0.039094276
26.928;0.364693;0.041522727
26.961;0.364641;0.002091751
26.994;0.364938;-0.040285354
27.027;0.360236;-0.032912458
27.06;0.360586;0.029201178
27.093;0.364413;0.033690236
27.126;0.365445;-0.028823232
27.159;0.360218;-0.036736532
27.192;0.361285;0.004420034
27.225;0.361652;0.019526094
27.258;0.362666;0.026789562
27.291;0.365095;-0.008860269
27.324;0.361582;-0.029484848
27.357;0.360166;0.024380471
27.39;0.364973;0.030281145
27.423;0.364064;-0.009195286
27.456;0.364204;-0.048025253
27.489;0.358121;-0.009950337
27.522;0.363714;0.031442761
27.555;0.360376;0.062400673
27.588;0.368626;0.068459596
27.621;0.367857;-0.008579966
27.654;0.36492;-0.009605219
27.687;0.368504;-0.040339226
27.72;0.362491;-0.06351936
27.753;0.361547;-0.016058923
27.786;0.361494;0.029833333
27.819;0.365287;0.028149832
27.852;0.364466;-0.009294613
27.885;0.364361;-0.030587542
27.918;0.360743;-0.008579966
27.951;0.361092;0.076729798
27.984;0.371248;0.023414141
28.017;0.364169;-0.067207071
28.05;0.361652;-0.032676768
28.083;0.361757;0.019095118
28.116;0.36527;0.017445286
28.149;0.361914;0.027713805
28.182;0.368136;0.01029798
28.215;0.364029;-0.03688468
28.248;0.361966;0.009108586
28.281;0.364868;0.047850168
28.314;0.368119;0.015936027
28.347;0.365235;-0.006277778
28.38;0.365987;0.013833333
28.413;0.367595;0.002852694
28.446;0.365515;0.00912963
28.479;0.367874;0.015647306
28.512;0.367839;-0.008916667
28.545;0.368014;-0.04591835
28.578;0.362403;-0.02655303
28.611;0.365078;0.025616162
28.644;0.368276;-0.026323232
28.677;0.361442;-0.028776936
28.71;0.36513;-0.002896465
28.743;0.361285;0.030763468
28.776;0.367909;0.041207912
28.809;0.364151;0.037330808
28.842;0.371685;0.00344697
28.875;0.364938;-0.042814815
28.908;0.364536;0.025627104
28.941;0.368416;0.043872054
28.974;0.368591;0.037075758
29.007;0.372576;-0.02311532
29.04;0.364396;-0.015921717
29.073;0.371964;-0.012374579
29.106;0.364186;-0.019872054
29.139;0.368224;0.029608586
29.172;0.368836;0.008462121
29.205;0.369308;-0.021486532
29.238;0.365689;-0.011920875
29.271;0.367752;0.016967172
29.304;0.368399;0.007882997
29.337;0.369377;-0.030560606
29.37;0.364396;-0.019711279
29.403;0.367927;-0.003885522
29.436;0.364885;-0.0046633
29.469;0.367927;-0.00676431
29.502;0.363732;0.004706229
29.535;0.365829;0.072992424
