tempo [s];Z [m];w [m/s];arquivo_origem
56.133;0.321012;-0.004074916;x0.80.csv
56.166;0.318828;-0.012373737;x0.80.csv
56.199;0.317954;0.033040404;x0.80.csv
56.232;0.322776;0.03314899;x0.80.csv
56.265;0.321955;-0.013201178;x0.80.csv
56.298;0.320418;-0.024351852;x0.80.csv
56.331;0.319614;-0.014738215;x0.80.csv
56.364;0.319387;0.000612795;x0.80.csv
56.397;0.32026;-0.00203367;x0.80.csv
56.43;0.319631;-0.014848485;x0.80.csv
56.463;0.31923;-0.022468855;x0.80.csv
56.496;0.316958;0.001780303;x0.80.csv
56.529;0.318531;0.042989899;x0.80.csv
56.562;0.321938;0.027024411;x0.80.csv
56.595;0.321745;-0.026110269;x0.80.csv
56.628;0.318338;-0.03221633;x0.80.csv
56.661;0.318269;-8.08e-05;x0.80.csv
56.694;0.319125;0.0134133;x0.80.csv
56.727;0.319981;0.006926768;x0.80.csv
56.76;0.320051;-0.012457912;x0.80.csv
56.793;0.317133;0.017706229;x0.80.csv
56.826;0.321641;0.037454545;x0.80.csv
56.859;0.321553;0.00745202;x0.80.csv
56.892;0.321134;-0.001664983;x0.80.csv
56.925;0.321448;-0.01106229;x0.80.csv
56.958;0.320522;-0.017069865;x0.80.csv
56.991;0.319457;0.000868687;x0.80.csv
57.024;0.320295;0.025570707;x0.80.csv
57.057;0.32171;0.033608586;x0.80.csv
57.09;0.323423;0.015372054;x0.80.csv
57.123;0.322846;-0.009;x0.80.csv
57.156;0.32213;-0.014515152;x0.80.csv
57.189;0.32199;-0.018547138;x0.80.csv
57.222;0.3204;-0.006117003;x0.80.csv
57.255;0.321239;0.013352694;x0.80.csv
57.288;0.32178;0.018179293;x0.80.csv
57.321;0.323388;-0.002022727;x0.80.csv
57.354;0.321379;-0.016867003;x0.80.csv
57.387;0.321309;-0.005974747;x0.80.csv
57.42;0.321396;-0.003386364;x0.80.csv
57.453;0.321064;-0.000249158;x0.80.csv
57.486;0.321501;-0.002394781;x0.80.csv
57.519;0.321204;-0.011792929;x0.80.csv
57.552;0.320453;-0.014592593;x0.80.csv
57.585;0.320033;-0.014725589;x0.80.csv
57.618;0.319911;-0.021752525;x0.80.csv
57.651;0.319037;-0.036984848;x0.80.csv
57.684;0.315386;0.00190404;x0.80.csv
57.717;0.319527;0.032003367;x0.80.csv
57.75;0.318758;0.025956229;x0.80.csv
57.783;0.321344;0.013290404;x0.80.csv
57.816;0.320662;-0.025564815;x0.80.csv
57.849;0.317692;-0.0109133;x0.80.csv
57.882;0.319544;0.015630471;x0.80.csv
57.915;0.319666;0.020719697;x0.80.csv
57.948;0.320889;0.022959596;x0.80.csv
57.981;0.321466;0.014340067;x0.80.csv
58.014;0.32185;0.00626431;x0.80.csv
58.047;0.32185;-0.000877104;x0.80.csv
58.08;0.321379;0.001487374;x0.80.csv
58.113;0.322182;-0.000690236;x0.80.csv
58.146;0.321938;-0.017012626;x0.80.csv
58.179;0.319981;-0.006162458;x0.80.csv
58.212;0.321606;0.002218013;x0.80.csv
58.245;0.320767;-0.006754209;x0.80.csv
58.278;0.321291;-0.017558081;x0.80.csv
58.311;0.319684;-0.027100168;x0.80.csv
58.344;0.31764;0.008411616;x0.80.csv
58.377;0.320767;0.03072138;x0.80.csv
58.41;0.32227;-0.010563131;x0.80.csv
58.443;0.318076;-0.006223064;x0.80.csv
58.476;0.320942;0.0201633;x0.80.csv
58.509;0.321448;-0.002011785;x0.80.csv
58.542;0.320156;-0.007451178;x0.80.csv
58.575;0.320715;-0.008255051;x0.80.csv
58.608;0.319037;0.004881313;x0.80.csv
58.641;0.321536;0.004782828;x0.80.csv
58.674;0.320942;-0.03312037;x0.80.csv
58.707;0.3175;-0.023491582;x0.80.csv
58.74;0.318338;0.012648148;x0.80.csv
58.773;0.319789;0.015840909;x0.80.csv
58.806;0.319806;0.006276094;x0.80.csv
58.839;0.319369;0.013546296;x0.80.csv
58.872;0.320942;0.014882997;x0.80.csv
58.905;0.320924;0.0028367;x0.80.csv
58.938;0.320802;-0.003324074;x0.80.csv
58.971;0.320487;-0.004774411;x0.80.csv
59.004;0.321082;-0.018552189;x0.80.csv
59.037;0.318933;-0.021458754;x0.80.csv
59.07;0.318723;0.000361953;x0.80.csv
59.103;0.319107;0.016793771;x0.80.csv
59.136;0.32068;0.011116162;x0.80.csv
59.169;0.320557;-0.01431229;x0.80.csv
59.202;0.318548;-0.008659091;x0.80.csv
59.235;0.319614;0.007899832;x0.80.csv
59.268;0.319387;0.016350168;x0.80.csv
59.301;0.321186;0.010436869;x0.80.csv
59.334;0.320627;-0.011869529;x0.80.csv
59.367;0.319596;-0.013247475;x0.80.csv
59.4;0.319841;-0.015155724;x0.80.csv
59.433;0.318461;-0.009113636;x0.80.csv
59.466;0.318898;0.0055867;x0.80.csv
59.499;0.318583;0.02436532;x0.80.csv
59.532;0.321326;0.020680135;x0.80.csv
59.565;0.32068;-0.003468013;x0.80.csv
59.598;0.320278;-0.006162458;x0.80.csv
59.631;0.320016;-0.001237374;x0.80.csv
59.664;0.319911;0.011996633;x0.80.csv
59.697;0.321483;0.006576599;x0.80.csv
59.73;0.32075;-0.009745791;x0.80.csv
59.763;0.320313;-0.015031145;x0.80.csv
59.796;0.319649;-0.014251684;x0.80.csv
59.829;0.319754;-0.021535354;x0.80.csv
59.862;0.31715;-0.001383838;x0.80.csv
59.895;0.320383;0.001469697;x0.80.csv
59.928;0.317447;-0.002207912;x0.80.csv
59.961;0.319614;0.010324916;x0.80.csv
59.994;0.319142;-0.001751684;x0.80.csv
60.027;0.318076;0.022462963;x0.80.csv
60.06;0.321082;0.031507576;x0.80.csv
60.093;0.321239;0.010823232;x0.80.csv
60.126;0.321798;-0.013575758;x0.80.csv
60.159;0.32061;-0.041814815;x0.80.csv
60.192;0.317954;-0.035064815;x0.80.csv
60.225;0.316993;0.006616162;x0.80.csv
60.258;0.31874;0.038489899;x0.80.csv
60.291;0.321309;0.021999158;x0.80.csv
60.324;0.320487;-0.005285354;x0.80.csv
60.357;0.319893;-0.005660774;x0.80.csv
60.39;0.319666;0.007992424;x0.80.csv
60.423;0.32068;0.016107744;x0.80.csv
60.456;0.321291;0.007267677;x0.80.csv
60.489;0.321309;-0.005745791;x0.80.csv
60.522;0.32075;-0.013973064;x0.80.csv
60.555;0.319614;-0.002254209;x0.80.csv
60.588;0.320907;0.003287879;x0.80.csv
60.621;0.320487;-0.006430976;x0.80.csv
60.654;0.319666;0.003224747;x0.80.csv
60.687;0.32061;0.015252525;x0.80.csv
60.72;0.321291;0.010690236;x0.80.csv
60.753;0.321186;0.006358586;x0.80.csv
60.786;0.322305;-0.012172559;x0.80.csv
60.819;0.320086;-0.019771886;x0.80.csv
60.852;0.319666;0.006272727;x0.80.csv
60.885;0.320924;0.021439394;x0.80.csv
60.918;0.322339;0.003515993;x0.80.csv
60.951;0.320994;-0.014659091;x0.80.csv
60.984;0.320994;-0.021792088;x0.80.csv
61.017;0.319649;-0.02847138;x0.80.csv
61.05;0.318181;-0.01052862;x0.80.csv
61.083;0.319614;-0.007524411;x0.80.csv
61.116;0.317972;-0.010954545;x0.80.csv
61.149;0.317867;0.012012626;x0.80.csv
61.182;0.319282;0.022366162;x0.80.csv
61.215;0.319055;0.038674242;x0.80.csv
61.248;0.322339;0.037516835;x0.80.csv
61.281;0.322392;0.01166835;x0.80.csv
61.314;0.322829;-0.008705387;x0.80.csv
61.347;0.321763;-0.025973906;x0.80.csv
61.38;0.32061;-0.025462121;x0.80.csv
61.413;0.319561;-0.008765993;x0.80.csv
61.446;0.319946;0.011622054;x0.80.csv
61.479;0.32061;0.0225867;x0.80.csv
61.512;0.32185;0.018350168;x0.80.csv
61.545;0.322409;-0.003335859;x0.80.csv
61.578;0.321763;-0.026908249;x0.80.csv
61.611;0.319719;-0.023765993;x0.80.csv
61.644;0.319439;0.001883838;x0.80.csv
61.677;0.320086;0.021018519;x0.80.csv
61.71;0.321501;0.019132997;x0.80.csv
61.743;0.32213;-0.003206229;x0.80.csv
61.776;0.320942;-0.015517677;x0.80.csv
61.809;0.319544;0.0148367;x0.80.csv
61.842;0.322287;0.032840909;x0.80.csv
61.875;0.322567;0.024541246;x0.80.csv
61.908;0.325711;-0.030110269;x0.80.csv
61.941;0.319631;-0.058603535;x0.80.csv
61.974;0.31902;-0.012558923;x0.80.csv
62.007;0.319998;0.007542088;x0.80.csv
62.04;0.320592;0.000648148;x0.80.csv
62.073;0.319701;-0.004127104;x0.80.csv
62.106;0.320313;-0.007244949;x0.80.csv
62.139;0.319195;-0.006606061;x0.80.csv
62.172;0.319037;0.013999158;x0.80.csv
62.205;0.32061;0.020458754;x0.80.csv
62.238;0.321501;-0.001254209;x0.80.csv
62.271;0.320033;-0.010785354;x0.80.csv
62.304;0.319928;0.002792929;x0.80.csv
62.337;0.320225;0.018477273;x0.80.csv
62.37;0.321536;0.021933502;x0.80.csv
62.403;0.322095;0.010957912;x0.80.csv
62.436;0.322794;-0.01237037;x0.80.csv
62.469;0.320662;-0.021942761;x0.80.csv
62.502;0.320313;-0.005366162;x0.80.csv
62.535;0.322095;-0.030208754;x0.80.csv
62.568;0.317797;-0.039755892;x0.80.csv
62.601;0.317814;-0.005765993;x0.80.csv
62.634;0.318094;0.01189899;x0.80.csv
62.667;0.318618;0.027367003;x0.80.csv
62.7;0.321221;0.005441919;x0.80.csv
62.733;0.318723;-0.011824916;x0.80.csv
62.766;0.319439;-0.002328283;x0.80.csv
62.799;0.319299;-0.007693603;x0.80.csv
62.832;0.318041;0.01076936;x0.80.csv
62.865;0.320208;0.021344276;x0.80.csv
62.898;0.320208;0.011412458;x0.80.csv
62.931;0.321029;-0.000662458;x0.80.csv
62.964;0.320103;-0.013101852;x0.80.csv
62.997;0.319282;-0.002467172;x0.80.csv
63.03;0.320977;-0.016882997;x0.80.csv
63.063;0.318059;-0.024960438;x0.80.csv
63.096;0.318321;-0.008195286;x0.80.csv
63.129;0.317325;0.014864478;x0.80.csv
63.162;0.320225;0.017117845;x0.80.csv
63.195;0.318408;0.017860269;x0.80.csv
63.228;0.320453;0.03976936;x0.80.csv
63.261;0.322252;0.029085859;x0.80.csv
63.294;0.322706;0.008371212;x0.80.csv
63.327;0.322532;-0.008319865;x0.80.csv
63.36;0.32213;-0.021429293;x0.80.csv
63.393;0.320802;-0.023004209;x0.80.csv
63.426;0.320103;-0.010751684;x0.80.csv
63.459;0.320173;-8.84e-05;x0.80.csv
63.492;0.320697;-0.003013468;x0.80.csv
63.525;0.319719;-0.001972222;x0.80.csv
63.558;0.319928;0.014558923;x0.80.csv
63.591;0.321833;0.002706229;x0.80.csv
63.624;0.319701;0.000954545;x0.80.csv
63.657;0.321431;0.010543771;x0.80.csv
63.69;0.320819;0.010825758;x0.80.csv
63.723;0.321798;0.018094276;x0.80.csv
63.756;0.322497;0.009763468;x0.80.csv
63.789;0.323003;-0.013558081;x0.80.csv
63.822;0.321379;-0.033896465;x0.80.csv
63.855;0.320505;-0.042931818;x0.80.csv
63.888;0.318653;-0.049240741;x0.80.csv
63.921;0.315543;-0.007696128;x0.80.csv
63.954;0.318408;0.028307239;x0.80.csv
63.987;0.318076;0.04526936;x0.80.csv
64.02;0.321728;0.047445286;x0.80.csv
64.053;0.322112;0.020957912;x0.80.csv
64.086;0.322846;-0.000568182;x0.80.csv
64.119;0.32227;-0.0264133;x0.80.csv
64.152;0.320662;-0.036226431;x0.80.csv
64.185;0.319177;-0.024090067;x0.80.csv
64.218;0.31881;-0.00437963;x0.80.csv
64.251;0.31902;0.013005892;x0.80.csv
64.284;0.320645;0.003488215;x0.80.csv
64.317;0.318531;0.009117845;x0.80.csv
64.35;0.321536;0.004320707;x0.80.csv
64.383;0.319544;-0.01687037;x0.80.csv
64.416;0.320051;-0.025271044;x0.80.csv
64.449;0.316818;-0.005255051;x0.80.csv
64.482;0.319107;0.031679293;x0.80.csv
64.515;0.32033;0.029813973;x0.80.csv
64.548;0.321431;0.016505051;x0.80.csv
64.581;0.321431;-0.001600168;x0.80.csv
64.614;0.320715;-0.003957912;x0.80.csv
64.647;0.321693;-0.014287037;x0.80.csv
64.68;0.319561;-0.016457912;x0.80.csv
64.713;0.31888;0.021109428;x0.80.csv
64.746;0.322497;0.018090067;x0.80.csv
64.779;0.32185;-0.028676768;x0.80.csv
64.812;0.318898;-0.033987374;x0.80.csv
64.845;0.318443;-0.004162458;x0.80.csv
64.878;0.319195;0.014691077;x0.80.csv
64.911;0.319072;0.036601852;x0.80.csv
64.944;0.323213;0.014001684;x0.80.csv
64.977;0.320697;-0.025675084;x0.80.csv
65.01;0.319457;-0.012250842;x0.80.csv
65.043;0.319666;0.009589226;x0.80.csv
65.076;0.320715;0.017987374;x0.80.csv
65.109;0.321291;0.009662458;x0.80.csv
65.142;0.321501;-0.002539562;x0.80.csv
65.175;0.321309;-0.01935101;x0.80.csv
65.208;0.318933;-0.002633838;x0.80.csv
65.241;0.321833;-0.000680976;x0.80.csv
65.274;0.319212;-0.007486532;x0.80.csv
65.307;0.320313;0.008340067;x0.80.csv
65.34;0.321169;-0.011896465;x0.80.csv
65.373;0.319387;-0.024234007;x0.80.csv
65.406;0.318566;-0.011131313;x0.80.csv
65.439;0.317972;0.019749158;x0.80.csv
65.472;0.320872;0.024307239;x0.80.csv
65.505;0.320715;-0.002639731;x0.80.csv
65.538;0.319893;-0.011022727;x0.80.csv
65.571;0.319596;-0.008102694;x0.80.csv
65.604;0.319369;-0.002228956;x0.80.csv
65.637;0.319457;0.003400673;x0.80.csv
65.67;0.319736;0.005355219;x0.80.csv
65.703;0.319789;0.007782828;x0.80.csv
65.736;0.320051;0.012820707;x0.80.csv
65.769;0.320924;0.006368687;x0.80.csv
65.802;0.321379;-0.01976431;x0.80.csv
65.835;0.319544;-0.040238215;x0.80.csv
65.868;0.316085;0.006866162;x0.80.csv
65.901;0.320627;0.039383838;x0.80.csv
65.934;0.320785;0.017792088;x0.80.csv
65.967;0.321116;0.006039562;x0.80.csv
66.0;0.321151;-0.005654882;x0.80.csv
66.033;0.321082;-0.019935185;x0.80.csv
66.066;0.318601;-0.002723064;x0.80.csv
66.099;0.320767;0.017673401;x0.80.csv
66.132;0.321099;0.003440236;x0.80.csv
66.165;0.320872;-0.011195286;x0.80.csv
66.198;0.320295;-0.023372896;x0.80.csv
66.231;0.319142;-0.026401515;x0.80.csv
66.264;0.317412;0.000675084;x0.80.csv
66.297;0.319631;0.016856902;x0.80.csv
66.33;0.319404;0.009888889;x0.80.csv
66.363;0.319946;0.009564815;x0.80.csv
66.396;0.319981;0.010090909;x0.80.csv
66.429;0.320348;0.018352694;x0.80.csv
66.462;0.321431;0.020057239;x0.80.csv
66.495;0.32192;0.010782828;x0.80.csv
66.528;0.322235;-0.001377946;x0.80.csv
66.561;0.322864;-0.035546296;x0.80.csv
66.594;0.318007;-0.019464646;x0.80.csv
66.627;0.320487;0.023039562;x0.80.csv
66.66;0.321553;0.014344276;x0.80.csv
66.693;0.322235;-0.016026094;x0.80.csv
66.726;0.319579;-0.025323232;x0.80.csv
66.759;0.319457;-0.003366162;x0.80.csv
66.792;0.319824;0.009289562;x0.80.csv
66.825;0.320592;0.00887963;x0.80.csv
66.858;0.320278;0.00825;x0.80.csv
66.891;0.320959;0.010029461;x0.80.csv
66.924;0.321536;-0.001443603;x0.80.csv
66.957;0.320819;-0.012223906;x0.80.csv
66.99;0.319736;0.002665825;x0.80.csv
67.023;0.321763;-0.001467172;x0.80.csv
67.056;0.319544;-0.004982323;x0.80.csv
67.089;0.321606;-0.01451431;x0.80.csv
67.122;0.31916;-0.038053872;x0.80.csv
67.155;0.318041;-0.030465488;x0.80.csv
67.188;0.317115;-0.019000842;x0.80.csv
67.221;0.315927;0.01608165;x0.80.csv
67.254;0.318793;0.032964646;x0.80.csv
67.287;0.31916;0.020410774;x0.80.csv
67.32;0.319806;0.013112795;x0.80.csv
67.353;0.320033;0.00537963;x0.80.csv
67.386;0.319928;0.00587037;x0.80.csv
67.419;0.320243;0.010739057;x0.80.csv
67.452;0.320837;0.010820707;x0.80.csv
67.485;0.321151;0.005733165;x0.80.csv
67.518;0.321029;0.004705387;x0.80.csv
67.551;0.321413;0.00512037;x0.80.csv
67.584;0.321501;0.002826599;x0.80.csv
67.617;0.321483;0.003651515;x0.80.csv
67.65;0.321676;0.005329125;x0.80.csv
67.683;0.321938;0.003467172;x0.80.csv
67.716;0.322217;-0.00556229;x0.80.csv
67.749;0.321501;-0.013738215;x0.80.csv
67.782;0.320697;-0.006430976;x0.80.csv
67.815;0.321745;-0.013263468;x0.80.csv
67.848;0.319614;-0.016231481;x0.80.csv
67.881;0.319911;-0.001012626;x0.80.csv
67.914;0.320977;-0.01954798;x0.80.csv
67.947;0.317884;-0.019108586;x0.80.csv
67.98;0.31881;0.005029461;x0.80.csv
68.013;0.319177;0.007442761;x0.80.csv
68.046;0.318618;0.025031145;x0.80.csv
68.079;0.321326;0.024912458;x0.80.csv
68.112;0.321221;-0.000378788;x0.80.csv
68.145;0.321047;-0.018941919;x0.80.csv
68.178;0.319369;-0.022047138;x0.80.csv
68.211;0.318985;-0.005468855;x0.80.csv
68.244;0.319806;-0.007864478;x0.80.csv
68.277;0.317937;0.003136364;x0.80.csv
68.31;0.320121;0.01161532;x0.80.csv
68.343;0.31888;0.01410101;x0.80.csv
68.376;0.320575;0.026030303;x0.80.csv
68.409;0.32199;0.002220539;x0.80.csv
68.442;0.320313;-0.009546296;x0.80.csv
68.475;0.320295;0.00473569;x0.80.csv
68.508;0.320872;0.012946128;x0.80.csv
68.541;0.321903;0.001823232;x0.80.csv
68.574;0.321431;-0.021887205;x0.80.csv
68.607;0.319544;-0.021667508;x0.80.csv
68.64;0.319701;-0.010680976;x0.80.csv
68.673;0.319037;-0.004251684;x0.80.csv
68.706;0.319299;0.002252525;x0.80.csv
68.739;0.320173;-0.02075;x0.80.csv
68.772;0.318111;-0.042016835;x0.80.csv
68.805;0.316766;-0.041560606;x0.80.csv
68.838;0.312555;0.028195286;x0.80.csv
68.871;0.320016;0.062034512;x0.80.csv
68.904;0.3204;-4.71e-05;x0.80.csv
68.937;0.317552;-0.010617845;x0.80.csv
68.97;0.318845;0.003093434;x0.80.csv
69.003;0.320016;-0.028585017;x0.80.csv
69.036;0.313936;0.012793771;x0.80.csv
69.069;0.320907;0.050598485;x0.80.csv
69.102;0.320557;0.005714646;x0.80.csv
69.135;0.319596;-0.00277862;x0.80.csv
69.168;0.320627;-0.01980303;x0.80.csv
69.201;0.318531;-0.03436532;x0.80.csv
69.234;0.317133;-0.020089226;x0.80.csv
69.267;0.317238;-0.001501684;x0.80.csv
69.3;0.318251;-0.010883838;x0.80.csv
69.333;0.314495;0.02826431;x0.80.csv
69.366;0.320889;0.046751684;x0.80.csv
69.399;0.31902;0.027826599;x0.80.csv
69.432;0.321623;0.021547138;x0.80.csv
69.465;0.321938;-0.025164141;x0.80.csv
69.498;0.322374;-0.114049663;x0.80.csv
69.531;0.309376;-0.074545455;x0.80.csv
69.564;0.313167;0.07572138;x0.80.csv
69.597;0.321955;0.041765152;x0.80.csv
69.63;0.315875;-0.0004133;x0.80.csv
69.663;0.318181;0.03912037;x0.80.csv
69.696;0.321204;0.015441077;x0.80.csv
69.729;0.31874;0.007218855;x0.80.csv
69.762;0.321326;0.003059764;x0.80.csv
69.795;0.318915;0.001984007;x0.80.csv
69.828;0.321151;0.008824916;x0.80.csv
69.861;0.3204;-0.008920875;x0.80.csv
69.894;0.320156;-0.013295455;x0.80.csv
69.927;0.319369;-0.015151515;x0.80.csv
69.96;0.318321;0.006882155;x0.80.csv
69.993;0.320889;0.00013468;x0.80.csv
70.026;0.318199;-0.002645623;x0.80.csv
70.059;0.320767;-0.005754209;x0.80.csv
70.092;0.31722;0.006484848;x0.80.csv
70.125;0.320627;0.030802189;x0.80.csv
70.158;0.321082;0.007784512;x0.80.csv
70.191;0.321204;-0.015928451;x0.80.csv
70.224;0.318723;-0.009427609;x0.80.csv
70.257;0.320313;0.008822391;x0.80.csv
70.29;0.32047;-0.000559764;x0.80.csv
70.323;0.319282;0.012811448;x0.80.csv
70.356;0.321606;0.016265152;x0.80.csv
70.389;0.321169;-0.000990741;x0.80.csv
70.422;0.321151;-0.0101633;x0.80.csv
70.455;0.32061;-0.021765993;x0.80.csv
70.488;0.319404;-0.021430135;x0.80.csv
70.521;0.318845;-0.01023569;x0.80.csv
70.554;0.318443;0.009284512;x0.80.csv
70.587;0.319719;0.021639731;x0.80.csv
70.62;0.320313;0.020298822;x0.80.csv
70.653;0.321047;0.016223906;x0.80.csv
70.686;0.321676;0.003543771;x0.80.csv
70.719;0.321309;-0.008840909;x0.80.csv
70.752;0.32068;-0.008960438;x0.80.csv
70.785;0.32047;-0.001341751;x0.80.csv
70.818;0.320505;0.008440236;x0.80.csv
70.851;0.321466;0.005731481;x0.80.csv
70.884;0.321186;-0.00553367;x0.80.csv
70.917;0.320854;-0.010027778;x0.80.csv
70.95;0.320208;-0.004557239;x0.80.csv
70.983;0.320295;0.008237374;x0.80.csv
71.016;0.320907;0.015309764;x0.80.csv
71.049;0.32192;0.003554714;x0.80.csv
71.082;0.321483;-0.016237374;x0.80.csv
71.115;0.320592;-0.027497475;x0.80.csv
71.148;0.318356;-0.004847643;x0.80.csv
71.181;0.32061;0.009723064;x0.80.csv
71.214;0.320313;-0.010356902;x0.80.csv
71.247;0.319509;-0.021875421;x0.80.csv
71.28;0.31867;-0.027342593;x0.80.csv
71.313;0.317255;-0.018661616;x0.80.csv
71.346;0.31722;-0.002069865;x0.80.csv
71.379;0.317692;0.002447811;x0.80.csv
71.412;0.316644;0.02343266;x0.80.csv
71.445;0.319195;0.04164899;x0.80.csv
71.478;0.320942;0.019215488;x0.80.csv
71.511;0.3204;-0.003052189;x0.80.csv
71.544;0.319893;-0.003886364;x0.80.csv
71.577;0.319928;0.004692761;x0.80.csv
71.61;0.32026;0.013227273;x0.80.csv
71.643;0.320872;0.018006734;x0.80.csv
71.676;0.321798;0.01237037;x0.80.csv
71.709;0.321903;-0.001076599;x0.80.csv
71.742;0.321518;-0.009119529;x0.80.csv
71.775;0.321571;-0.021310606;x0.80.csv
71.808;0.319404;-0.012473064;x0.80.csv
71.841;0.320208;0.011324074;x0.80.csv
71.874;0.320592;0.022753367;x0.80.csv
71.907;0.32213;0.02118266;x0.80.csv
71.94;0.322602;0.002570707;x0.80.csv
71.973;0.32171;0.005280303;x0.80.csv
72.006;0.321973;0.028860269;x0.80.csv
72.039;0.322899;0.064089226;x0.80.csv
72.072;0.330219;-0.004545455;x0.80.csv
72.105;0.322864;-0.081093434;x0.80.csv
72.138;0.321064;-0.058858586;x0.80.csv
72.171;0.319352;-0.034224747;x0.80.csv
72.204;0.31867;0.000135522;x0.80.csv
72.237;0.31923;0.029670034;x0.80.csv
72.27;0.322008;0.020189394;x0.80.csv
72.303;0.321291;-0.012223064;x0.80.csv
72.336;0.320453;-0.026650673;x0.80.csv
72.369;0.319439;-0.034359428;x0.80.csv
72.402;0.317517;-0.019835017;x0.80.csv
72.435;0.31771;0.006473906;x0.80.csv
72.468;0.318356;0.022263468;x0.80.csv
72.501;0.319579;0.025117845;x0.80.csv
72.534;0.320173;0.02023569;x0.80.csv
72.567;0.321099;0.01;x0.80.csv
72.6;0.320837;-0.000179293;x0.80.csv
72.633;0.320627;0.000968013;x0.80.csv
72.666;0.321116;-0.002640572;x0.80.csv
72.699;0.320785;-0.012684343;x0.80.csv
72.732;0.319754;-0.008293771;x0.80.csv
72.765;0.319789;0.007689394;x0.80.csv
72.798;0.32054;0.014159091;x0.80.csv
72.831;0.321466;-0.00013468;x0.80.csv
72.864;0.321134;-0.029138047;x0.80.csv
72.897;0.318373;-0.026280303;x0.80.csv
72.93;0.318496;0.003839226;x0.80.csv
72.963;0.319142;0.02560101;x0.80.csv
72.996;0.320033;0.044574916;x0.80.csv
73.029;0.322409;0.046021044;x0.80.csv
73.062;0.325607;-0.021882155;x0.80.csv
73.095;0.320592;-0.077313131;x0.80.csv
73.128;0.318653;-0.076395623;x0.80.csv
73.161;0.313639;-0.018791246;x0.80.csv
73.194;0.317081;0.047794613;x0.80.csv
73.227;0.319806;0.03272138;x0.80.csv
73.26;0.319789;0.00047138;x0.80.csv
73.293;0.318461;-0.003194444;x0.80.csv
73.326;0.318688;0.018643098;x0.80.csv
73.359;0.321483;-0.002339226;x0.80.csv
73.392;0.318164;-0.015178451;x0.80.csv
73.425;0.319631;-0.005106061;x0.80.csv
73.458;0.318216;-0.001867003;x0.80.csv
73.491;0.318513;0.02638468;x0.80.csv
73.524;0.321064;0.024148148;x0.80.csv
73.557;0.320627;0.008455387;x0.80.csv
73.59;0.320889;0.007695286;x0.80.csv
73.623;0.321274;0.003530303;x0.80.csv
73.656;0.321553;-0.009827441;x0.80.csv
73.689;0.320365;-0.016133838;x0.80.csv
73.722;0.320068;-0.010118687;x0.80.csv
73.755;0.319596;-0.001186027;x0.80.csv
73.788;0.320121;0.003665825;x0.80.csv
73.821;0.32047;-0.006766835;x0.80.csv
73.854;0.319352;-0.010607744;x0.80.csv
73.887;0.319002;0.005923401;x0.80.csv
73.92;0.320732;-0.000427609;x0.80.csv
73.953;0.318373;0.007515152;x0.80.csv
73.986;0.321029;0.01762037;x0.80.csv
74.019;0.320592;0.000664983;x0.80.csv
74.052;0.320837;-0.010377946;x0.80.csv
74.085;0.319649;-0.014939394;x0.80.csv
74.118;0.319422;-0.00598569;x0.80.csv
74.151;0.319352;0.002952862;x0.80.csv
74.184;0.319736;0.009251684;x0.80.csv
74.217;0.319457;0.024989899;x0.80.csv
74.25;0.322095;0.020694444;x0.80.csv
74.283;0.321676;-0.006337542;x0.80.csv
74.316;0.320907;-0.014368687;x0.80.csv
74.349;0.320453;-0.012943603;x0.80.csv
74.382;0.319911;-0.003738215;x0.80.csv
74.415;0.319946;0.012500842;x0.80.csv
74.448;0.320872;0.026899832;x0.80.csv
74.481;0.321903;0.029840067;x0.80.csv
74.514;0.322759;0.028307239;x0.80.csv
74.547;0.326253;-0.035179293;x0.80.csv
74.58;0.319457;-0.071477273;x0.80.csv
74.613;0.31867;-0.028855219;x0.80.csv
74.646;0.318496;-0.004395623;x0.80.csv
74.679;0.318024;0.028585859;x0.80.csv
74.712;0.321815;0.019382155;x0.80.csv
74.745;0.319771;-0.003923401;x0.80.csv
74.778;0.320243;0.003958754;x0.80.csv
74.811;0.320732;-0.004260943;x0.80.csv
74.844;0.319859;-0.007616162;x0.80.csv
74.877;0.319946;-0.00663468;x0.80.csv
74.91;0.319684;-0.009149832;x0.80.csv
74.943;0.319474;-0.011647306;x0.80.csv
74.976;0.31771;0.013012626;x0.80.csv
75.009;0.320557;0.031114478;x0.80.csv
75.042;0.321955;-0.005456229;x0.80.csv
75.075;0.318845;-0.010427609;x0.80.csv
75.108;0.32033;0.007311448;x0.80.csv
75.141;0.32054;-0.001734007;x0.80.csv
75.174;0.319998;-0.006069865;x0.80.csv
75.207;0.319859;-0.005850168;x0.80.csv
75.24;0.319841;-0.007411616;x0.80.csv
75.273;0.31923;-0.003574074;x0.80.csv
75.306;0.318723;0.020862795;x0.80.csv
75.339;0.321221;0.02627862;x0.80.csv
75.372;0.321728;-0.002234848;x0.80.csv
75.405;0.321064;-0.030281987;x0.80.csv
75.438;0.318513;-0.024338384;x0.80.csv
75.471;0.318618;0.007784512;x0.80.csv
75.504;0.319492;0.028414141;x0.80.csv
75.537;0.321029;0.031074916;x0.80.csv
75.57;0.32227;0.010998316;x0.80.csv
75.603;0.32185;-0.011415825;x0.80.csv
75.636;0.320732;-0.0128367;x0.80.csv
75.669;0.320575;-0.001837542;x0.80.csv
75.702;0.321134;-0.002253367;x0.80.csv
